id,text,label
1636089278114459648,@PatrykJaki @AndrzejzSanoka Mojemu koledze z pracy tez nie przeszkadzają,0
1636088401270063105,@KatarzynaMari11 @PatrykJaki Ty tak na poważnie?,0
1636087586606202882,@KatarzynaMari11 @DamianSienkiew1 @PatrykJaki Zamiast szczerości jest nagonka na tych którzy szukają prawdy !,0
1636086632079056898,@KatarzynaMari11 @DamianSienkiew1 @PatrykJaki I ustalania historii jedynej w ustawie rządowej ... To śmierdzi wschodem,0
1636086441317998593,"@KatarzynaMari11 @DamianSienkiew1 @PatrykJaki A czy kościół przeprosił za ukrywanie pedofilów ? Czy kościół przyznał się otwarcie ? Czy episkopat powiedział "" tak było krycie pedofilów przez Wojtyłę ? Wystarczy przeprosić. Nikt nie neguje zasług JPII, ale ludzie chcą prawdy. Nie budowania mitu na ściemie.",0
1636086002115653634,"@ziemkiewiczofan @PatrykJaki Miałbyś chociaż odwagę mieć profil, który nie jest fake.",0
1636085949388976130,@ziemkiewiczofan Papież Franciszem najwyraźniej ma inne zdanie w tym temacie...,0
1636085855667322885,"@ziemkiewiczofan @PatrykJaki A napisz w jaki sposób ? Nakazują Ci coś ? Grożą Ci karami czy mówią, że coś co robisz jest grzechem ? Każda skajnosc jest do bani ..... Tak samo konserwatywna jak i lewacka",0
1636085844443381764,"@PatrykJaki Skoro tak bardzo bronicie wolności religijnej to kiedy planujecie:
A/ wprowadzenie nauczania Islamu, Judaizmu i Hinduizmu do szkół?
B/ rejestrację Kościoła Latającego Potwora Spagetti?",0
1636085765317840897,@PatrykJaki NIEZAWISŁY SĄD! Który orzeka według swojej wiedzy doświadczenia i w granicach prawa. To nie jest twoja koleżanka. Tacy z was prawnicy co Konstytucje chcą stosować wprost. Poza tym wyglądasz jak Goebbels w tym kubraku. CHCWD.,0
1636085571637444611,"@ziemkiewiczofan @PatrykJaki Może słabo czuje, ale mocno wierzę. Dla Pana również.",0
1636085297715838984,@Pt4siek @PatrykJaki Na razie to ubezwłasnowolnić nas chce tęczowe lewactwo.,0
1636085175741186050,"@PatrykJaki Dziękuję Panie Patryku za te bardzo ważne słowa.
Dziękuję w imieniu całej mojej rodziny i przyjaciół.",0
1636085158049640448,@CrazybikerEU @PatrykJaki Toś teraz pierdolnął jak łysy o kant sosny.,0
1636085057105412096,@BetiBbb @PatrykJaki Słabo czujesz.,0
1636084966390915075,"@DamianSienkiew1 @PatrykJaki Tam się ""wpierdala"" totalitarna ideologia LGBT.",1
1636084812275650560,@lontrus6 @PatrykJaki I wtedy sądy będą wydawać lepsze wyroki?,0
1636084711087824896,@2tea2room2two @PatrykJaki Tylko że to są pomówienia wyssane z palca.,0
1636083961943191560,"@PatrykJaki Gościu, żebyś z taką samą energią bronił ofiar pedofilii tuszowanej przez KK... 😇",0
1636081201579536390,@PatrykJaki @SolidarnaPL Jaki Jaki taka modlitwa.,0
1636079237684707329,@PatrykJaki Piekło dla Pana. Tak coś czuje. Dla pokolenia następnego też.,0
1636077741916168194,"@Pt4siek @DamianSienkiew1 @PatrykJaki Nie, nie były ok. Żadne zabijanie nie jest ok. Ale za to już niejeden papież przepraszał. Czy jak za dzieciaka kogoś pobijesz to na starość mówią na ciebie łobuz? A z  lekcji historii miałam zawsze czwórki.",0
1636075234506801152,"@KatarzynaMari11 @DamianSienkiew1 @PatrykJaki Oj, lekcje historii ktoś pominął :) pewnie krucjaty też były spoko",0
1636075091711651840,@PatrykJaki Pisowieci noszą się jak gangsterzy,0
1636075024766435329,@PatrykJaki Wolności religijnej a nie ubezwłasnowolnienia przez Katotalibów !,0
1636073914991353856,"@PatrykJaki Inflacja 18,4% im. Lecha Kaczyńskiego https://t.co/fXihfg7GYB",0
1636072263337295872,"@PatrykJaki Kiedy kościół łamie konstytucję, czyli rozdział kościoła od państwa, to chyba i w jego przypadku konstytucja przestaje działać.",0
1636072259935764489,@DamianSienkiew1 @PatrykJaki Kościół się wpier...???? Czy to właśnie lewactwo wlazło do kościoła. Hello,0
1636071033508618241,"@PatrykJaki Afera #getback @abris 
5,3mldzł gotówki wyprowadzon 29.04.2019 doTFI Ipopema. 0,5 mld zł wyprwadzonw 2019 do Kruk. 0,2 mldzł gotówki wyprowdzonew 2019 do Recobro. 1,1 mldzł gotówki z obsługi przez GB porteli obcych (maj 2018) wyprwadzone do TFI Ipopema.0,9mld jest w spółce Asseta",0
1636068075102404608,@PatrykJaki Dobrze  a jak nazwiesz obnoszenie się z krzyżami i modlitwami w sejmie ...w telewizji publicznej ...czym jest jak nie nękaniem ..czy zapis w konstytucji mówi że Polska jest państwem wyznaniowym ..narzucającym obywatelom religię w szkołach ?? na ulicach i parlamencie,0
1636065103635161090,@PatrykJaki Jaki ale tobie też już opadla maska więc przestań odgrywać ten żalosny teatr,0
1636061417202655236,"@PatrykJaki Bardzo słusznie, że podał Pan imię i nazwisko tej sędzi. Niech oni nie czują się bezkarni, za swoje haniebne wyroki. Generalnie wszystkie kontrowersyjne ( polityczne) wyroki powinny być podawane z danymi sędziów prowadzących. Podobno są niezawiśli i niezależni.",0
1636055814640107523,"@PatrykJaki Zobacz Patryk tyle lat rządzicie a sądy i tak zle wyroki wydają. Ustąpcie, tak będzie lepiej dla kraju",0
1636053119606874116,"@PatrykJaki A w tym całym cywilizowanym świecie, KK też wpierdala się we wszystkie sfery życia społecznego?",0
1636052440511283202,"@PatrykJaki Dla was tylko obrona religii, marsze i inne ustawki a naród biednieje...może się w końcu zajmijcie się inflacją i biedą 🤬🤬🤬 https://t.co/P6J3oOWX2Y",0
1636051086975942679,"@PatrykJaki Przestańcie używać Kościół do swojej brudnej polityki.Fałszywe świadectwa wiary i obrony papieża, które wykorzystujecie pod wybory. Wam nie chodzi o wartości wyższe tylko o kasę. Wciągnęliście Kościół we własny syf. Papież Franciszek potwierdził istnienie problemu i tuszowanie go",0
1636050818653732890,"@PatrykJaki Bronicie wolności religijnej? 
To w imię tej wolności chcecie zamknąć mojego pastora, tak?!

#SupportPastorChojecki",0
1636050664521449489,"@PatrykJaki Bronicie wolności religijnej? 
To w imię tej wolności chcecie zamknąć mojego pastora, tak?!

#SupportPastorChojecki",0
1636050031764557824,"@PatrykJaki JAN PAWEŁ 2 BYŁ PEDOFILEM I DZIECIOBÓJCĄ , GWAŁCICIELEM NIEWINNYCH DZIECI. OBECNIE ZAPEWNE SMAŻY SIĘ W PIEKLE WSPÓLNIE Z NAZISTOWSKIM PRZYWÓDCĄ ADOLFEM HITLEREM, BO UCZYNIŁ PODOBNĄ ILOŚĆ KRZYWD ! TA BESTIA Z WATYKANU POWINNA BYĆ NA ZAWSZE WYMAZANA Z PAMIĘCI POLAKÓW !!!",1
1636049640687648782,@PatrykJaki Cały cywilizowany świat pozwala obywatelom w ich własnym kraju na spokojne życie i decydowanie o sobie bez narzucania poglądów czy wiary. Nie wszyscy muszą wierzyć w to samo. W cywilizowanym świecie państwo zajmuje się polityką a Kościół wiernymi.Tego nigdy nie powinno się łączyć,0
1636049214324064273,@PatrykJaki Dla was w @pisorgpl i tak Chanuka była jest i będzie ważniejsza🤷Pozdrów odemnie waszego nadzorcę @MrJonnyDaniels 🤮,0
1636048547614277632,"@PatrykJaki Panie pośle, najwyraźniej wierni muszą brać sprawy obrony swoich świątyń we własne ręce.",0
1636047196654125071,@PatrykJaki Kim ty kurwa jesteś Pajacu 🤔,0
1636046892650971168,"Swoją drogą charakterystyczne, że jakoś milczą w tej sprawie koncesjonowani specjaliści od Kościoła, księża zawsze gotowi do krytyki tradycyjnej doktryny czy konserwatywnych polityków. Walenie w prawicę dla nich ważniejsze niż obrona wiernych i wolności religijnej.",0
1636100890456125440,@PatrykJaki Tusk to pajac z intelektem cofniętym Wałęsy i Kidawy-Błońskiej.,0
1636100685056884737,@PatrykJaki Kaiser idiot,0
1636100578169303040,@PatrykJaki Tym tokiem rozumowania powinniśmy mieć inflacje jak w Niemczech.. a nam bliżej do turcji,0
1636100550738472960,@Iwona11678051 @PatrykJaki Policz i porównaj koszyk podstawowy.,0
1636100530492637186,"@PatrykJaki Ceny energii spadły do poziomu sprzed wojny w UA.

Co ty tam gazet nie czytasz, radia nie słuchasz?",0
1636100308597104640,"@PatrykJaki Inflacja tak duża tylko w Pl jest przez drukowanie pieniędzy, rozkradacie ten kraj. Rozdajecie na prawo i lewo, na 13stki pieniędzy nie ma w budżecie uwzględnionych a obiecujecie ze beda placone. Dlaczego? Skąd je weźmiecie?",0
1636100215756271625,@PatrykJaki Szczujesz na Polaków więc działasz w interesie Rosji,0
1636100041583603712,@PatrykJaki Dokładnie,0
1636099770598006784,@PatrykJaki Tylko my najwięcej w miksie energetycznym mamy z węgla. I tego też nie mieliśmy wystarczająco,0
1636099572618412037,@Monika09079027 @PatrykJaki Opozycyjnafuujjara Szef Pedofilów.,1
1636099540775256064,"@PatrykJaki Energia czyli paliwo ropa benzyna no i prąd gaz
No i tak Orlen jebie nas marzą PGNiG podobnie a z prądem jesteśmy 100 lat za murzynami za przepierzenie kasy z praw emisyjnych które miały być na modernizację sieci a PiS je przepieprzyl
No i przepis na inflację gotowy",0
1636099235094355968,"@PatrykJaki Człowieku, ucz się, bo na naukę i początki myślenia nigdy nie jest za późno. Wystarczy tylko porównać ceny ropy i gazu w dniu wybuchu wojny i teraz.",0
1636099106786476034,"@AnnaGorska_PL @PatrykJaki Kto wprowadził ETS na giełdę okradł całą Europę, Niemcy ostatnio rozwalali wiatraki żeby powiększać kopalnie tyle warta jest zielona transformacja https://t.co/7G0MQ7cwBD",0
1636099087421374466,"@PatrykJaki Głównym, ale inne są równie znaczące. Druk pieniądza, koszty pracy (lawinowy wzrost pensji minimalnej), chaos podatkowy i podwojenie składek zusowskich etc. No i najważniejsze: SZTUCZCZNIE ZANIŻANE STOPY PROCENTOWE CONAJMNIEJ OD POCZĄTKU 2021 ROKU!",0
1636098886161817600,"@PatrykJaki To dlaczego w UE inflacja wynosi 8, a j nas 18?!",0
1636098884115070977,@PatrykJaki https://t.co/N3NjNiTRia,2
1636098725855543298,"@PatrykJaki Panie Patryku co Pan poradzi na kretynizm. Tusk to trzęsący się furiat z zaciśniętymi pieściami, wytrzeszczonymi oczyma i ryczący na Polaków. On potrzebuje psychiatry i egzorcysty!",0
1636098269389508609,@PatrykJaki Słaby to ty jesteś.,0
1636097997447610368,@HuGorski @TomczakZygmunt @PatrykJaki Skoro tak twierdzisz nie będę się sprzeczał 😉,0
1636097492763680780,@PatrykJaki O mój Boże! Ale drogo w Polsce. To jakaś masakra!!! Co ci ludzie robią w tym rządzie?,0
1636097336643403778,"@PatrykJaki Tu jest przyczyna inflacji
Amebo ekonomiczna. 
👇
https://t.co/V4BadTj26P https://t.co/CXcqbtrags",0
1636097260554420231,"@MateuszKoszare2 @PatrykJaki Ceny paliw sztucznie windowane przez Orlen, którego prezes jest mianowany przez Partię Tysiąclecia. O tym nie zapominajmy",0
1636096922116055049,@PatrykJaki https://t.co/DIIWrhbK5t,2
1636096743631716352,@PatrykJaki Nie ceny energii tylko dodrukowane przez was pieniądze.,0
1636096677344935936,@StasiekL @pomaska @PatrykJaki Ona rozumie ale udaje idiotkę bo tego oczekuje od niej jej elektorat 😂,0
1636096137571495936,"@MateuszKoszare2 @TomczakZygmunt @PatrykJaki Ale ja nie chciałbym pompy innej marki. Nie ma lepszej, niż Nibe, więc po co kupować inną?",0
1636096123310862336,"@PatrykJaki Drukujcie i rozdawanie więcej pieniędzy. Sam Orlen przyczynił się do inflacji okradając Polaków na wysokiej marży za paliwa. Dopłaty dla górników, bo wiadomo elektorat na Śląsku trzeba utrzymywać. Banda złodziei i skorumpowanych pisowskich funkcjonariuszy.",0
1636096020529520641,@PatrykJaki Chłopcze nikt nikogo nie zmusza. Rząd zmusza przedsiębiorców i jakoś sobie radzą. Jeśli UE zmusza rząd do czegokolwiek a ten sobie nie radzi to przypominam nie ma obowiązku być w rządzie.,0
1636095625694527491,@PatrykJaki Oszukał „tylko” o 40% na schabie. Jemu prawda przez gardło po prostu nie przechodzi.  ;) https://t.co/QT08HnN0fJ,0
1636095324476305415,@PatrykJaki JA PIERDOLE TO MA BYĆ PREMIER POLSKI CZY ĆWOK OD GARÓW TUSK ROBI Z SIEBIE GŁUPCA DO KWADRATU W LATO I JEŚIEŃ WSZYSTKO BEDZIE ZA BEZCEN JAK ZAWSZE BYLO Z WARZYWAMI,0
1636095115063115777,@pomaska @PatrykJaki https://t.co/ghuFrKlutH,2
1636094826943848451,"@HuGorski @TomczakZygmunt @PatrykJaki Szanuję Twoje zdanie, ale to wyliczenie teoretyczne na wybranej pompie przy założeniu ceny prądu, czy faktycznie się nie opłaca trzeba by porównać wszystkie dostępne pompy i tryby ich pracy a potem ferować wyroki. Moim zdaniem pompa jest bardziej wydajna i się opłaca.",0
1636094111701782530,@PatrykJaki Powiedz ze dobrze rządzi  PiS  i nie macie nic na sumieniu ... minister sprawiedliwości biega z bronią po mieście.  Komendant chciał popełnić harakiri a ty sam bierzesz pensje z zachodu i plujesz im w twarz to kim ty kurwa jesteś?,0
1636092633960382469,"@PatrykJaki Inflacja w lutym:
W strefie euro 8,5% 🇪🇺
W Polsce: 18,4% 🇵🇱",0
1636092593275584512,@PatrykJaki Patryk odkleiłeś się. Wiemy wszyscy że PiS nie ma wpływu na nic i nawet jak Tusk by był na Marsie to przez niego i tak by się działy złe rzeczy.,0
1636092491316297732,"@MateuszKoszare2 @TomczakZygmunt @PatrykJaki Jakby nie liczyć, pompa się nie opłaca. Taki z tego morał",0
1636092479387709441,@PatrykJaki A teraz wszystkich zmusza do pomp ciepła 🤷‍♂️...,0
1636091999211118592,@PatrykJaki Takie słabe że wszyscy się rzuciliściew panice do komentowania.,0
1636091663171964930,@PatrykJaki Głównym składnikiem inflacji jest koszt paliwa. ‼️ Zapytaj Obajtka dlaczego wyjebał cenę benzyny w góre,0
1636091618682982407,@PatrykJaki Trasa jaki tak,0
1636091410066669569,@PatrykJaki A dlaczego nie możemy wziąć pieniędzy z KPO jak cała Europa może ?,0
1636091191027539983,"@PatrykJaki Ładnie was pisiorki punktuje. Używa waszej broni  Patrz podatek inflacyjny i podawanie liczb bezwzględnych takie tam 500 plus , zwiększony podatek VAT itd.",0
1636090931999907842,@PatrykJaki Jak taki zdeklarowany katolik może tak kłamać.,0
1636089779241508865,@PatrykJaki wy zakłamane złodziejskie huje pisowskie słuchać was się już nie da wina putina i tuska skurwysyny banderowskie sługusy ukraińców,0
1636089723734171648,"@PatrykJaki Tak, tak znowu wina Tuska. Wy poważnie nie macie usprawiedliwienia innego niż Tusk. O czym to świadczy?",0
1636089717736210433,"@PatrykJaki Patryk, skończ już gadać o Putinflacji. To żałosne. Nakreciliscie socjal, dodrukowaliscie pieniądze, na rekordowa inflację sumiennie zapracowaliscie. I Wy i Tusk macie ludzi za idiotów.",0
1636089666830053378,@RafalPrzemysl @PatrykJaki Na pewno jest idiotą,0
1636089595225059328,@PatrykJaki To dlaczego u nas jest największa inflacja? Średnia w UE to około 9%.,0
1636089463905439749,@PatrykJaki Tusk ma rację 😎 https://t.co/bK3QZZ9CX4,0
1636088801104650246,"@PatrykJaki To ile mamy w Polsce elektrowni GAZOWYCH, że tak nam inflacja skoczyła??",0
1636088787125116929,@PatrykJaki Czy Pan Jaki jesteś głupi czy tylko głupiego udajesz ??,0
1636088743571468293,"@PatrykJaki Słabe ale prawdziwe
Trzeba było sobie obejrzeć dzisiaj kropkę nad i.
Ciekawe jakie byś miał pan argumenty. Ma razie musicie kłamać i manipulować aby utrzymać się przy pis. Ale jak przegrają zostaniecie w czarnej du_ie.",0
1636088736516648960,"@PatrykJaki W tym PiS-ie to jakieś kursy konczycie z pierdolenia i kłamania. Gaz, paliwo i prąd jest drogi bo dojebaliscie marze z kosmosu. Reszta się zgadza bo inflacja jest tego pochodna. To nie Putin a wy za to odpowiadacie. O dodruki pustych pieniędzy tylko wspomnę ;) https://t.co/uvBgXExfqZ",0
1636088709937332226,"@PatrykJaki W UK w ogole nie ma pomidorów, też wina PiS",0
1636088588193366019,@PatrykJaki Wracaj na trzepak Patryk J.,0
1636088461538066432,"@PatrykJaki To dlaczego inflacja w grudniu 2022 wynosiła w Hiszpanii 5.5%, w Niemczech 8.7 %, we Francji 6.7% a w Polsce 18.6%?  I dlaczego teraz, kiedy ropa, gaz i węgiel są tańsze niż przed wojną nadal mamy kilkukrotnie większą drożyznę?",0
1636088371498844163,@RafalPrzemysl @PatrykJaki Wiedza ze głupi wyborca to łyknie wiec opierają swój przekaz na kłamstwie,0
1636088140308914176,@PatrykJaki https://t.co/jsrRlvMHCr,2
1636087942883024900,@HuGorski @TomczakZygmunt @PatrykJaki A tak z ciekawości to ekogroszkiem opalasz tylko ogrzewanie czy masz razem z ciepłą wodą?,0
1636087920217018369,"@PatrykJaki Słaby to Ty jesteś. Siedzisz w Brukseli zajadasz sobie drogie dania, no ale kto bogatemu zabroni i potem gadasz idiotyzmy, że w Polsce nie jest drogo i że to wina Unii. Ja bym na Twoim miejscu, połączył rządy Trzaskowskiego z cenami w Polsce. Bo tylko na takie idotyzmu cie stać",0
1636086744486404096,"@PatrykJaki To wy przepaliliscie kasę na zmianę polskiej energetyki, kasa poszła na kolejne łapówki dla społeczeństwa",0
1636086740229271552,@PatrykJaki Jak tam będziesz kandydować na prezydenta znowu?,0
1636086408640118786,@PatrykJaki Słaby to jest twój przekaz propagandowy 🤣,0
1636086297235185665,"@PatrykJaki Szkoda, że jak ceny gazu poleciały na łeb to zostawiliście stare wysokie ceny, aby napychać swoje kieszenie. Troche głupio, nieprawdaż? No na tusiora to tego już nie zwalicie.",0
1636086035384770562,@PatrykJaki https://t.co/5YW0UG0piy,2
1636085857332412420,"@HuGorski @TomczakZygmunt @PatrykJaki Przy założeniach producenta że pobór będzie do 0,85 wychodzi mi ok 930zl na miesiąc przy prognozowanej cenie za KW energii, nie wiemy natomiast jakie będą ceny Gazu i ekogroszku.",0
1636085790668103680,@PatrykJaki Patryk idź do szkoły i jest szansa że spotkasz się jeszcze z rozumem alfo i Romeo,0
1636085777485398016,"@PatrykJaki jaki a widziałeś jak kształtują się ceny energii?
Pierdolisz głupotę, ciemnej pisowskiej hołocie",0
1636085745575247874,@PatrykJaki Podsumowanie https://t.co/B2B123syjn,0
1636085292523298819,@PatrykJaki Kto zablokował energię wiatrową? Kto wprowadzil podatek paliwowy i opłatę mocową? Wy.,0
1636085258868203521,@PatrykJaki Patryk Jaki mąż stanu skarżony o działania rasistowskie i ksenofobiczne,0
1636084792264458242,@PatrykJaki co tam bełkotasz tępy dresiarzu?,0
1636084763403468804,"@PatrykJaki To po ile jest gaz na rynku, nizej niz przed wojna a ceny?",0
1636084431722016768,@PatrykJaki Aha... I to EU zmusza Obajtka      kilkukrotnego zwiększenia marży na paliwa?? Serio??,0
1636084272220995585,"@PatrykJaki U mnie w pracy właśnie testują czy będzie więcej klientów jeśli ceny obniżą o 20%. Od początku wojny firma podniosła sobie marżę z 30% na 60%.
Teraz nagle okazuje się, że można sprzedawać taniej. 
To tak gdyby ktoś pytał skąd taka inflacja. 😉",0
1636083748365037577,"@PatrykJaki Ceny nośników energii są niższe niż przed napaścią Putina na Ukrainę , więc...",0
1636083132666462209,"@PatrykJaki Jak to, myślałem ze głównym składnikiem inflacji jest Tusk i UE
Tak zrozumiałem z przekazu waszej partii",0
1636082979540811777,@PatrykJaki A kto zablokował rozwój OZE w Polsce?  Byłoby taniej skoro gaz taki drogi. Btw już nie taki drogi.,0
1636082950750994436,@PatrykJaki https://t.co/pgyTnqPcn1,2
1636082916781350916,"@Iwona11678051 @PatrykJaki Ja pierdole. Nie idź na wybory, bardzo proszę.",0
1636082777060696065,@PatrykJaki To jest bardzo mocne. Prawda Was boli,0
1636082751454445569,@PatrykJaki zrób sobie zdjęcie ze stekim,0
1636082556952100864,"@PatrykJaki Ceny energii przekładają się bezpośrednio na ceny produktów, a typowy wyborca nie dba o rozliczenia w elektrowniach, czy stacjach benzynowych, tylko o to, czy może sobie pozwolić na kilogram pomidorów.

Jaki Ty jesteś słaby",0
1636082455584055296,"@PatrykJaki ....a pieniądze drukował Putin, a okradał polskich kierowców Orban. Ależ z  Pana jest dyletant🤦‍♀️",0
1636082302345265153,@PatrykJaki Panie Patryku - zjebaliście. No po prostu.,0
1636082175064825860,"@PatrykJaki Co z tego, że za Tuska ceny były niższe, jak zarobki na poziomie 5 zł/h na umówię zlecenie i bezrobocie 15%??",0
1636082156114984962,@PatrykJaki No pewnie ale Obajtek Nas wydoił,0
1636082113492533249,"@MateuszKoszare2 @TomczakZygmunt @PatrykJaki Monoblok Nibe S2125, dom 225 metrów, dobrze docieplony, podłogówka plus parę grzejników. 
Ekogroszku spaliłem w tamtym roku za ok 4500 zł",0
1636082029195407365,@PatrykJaki A może ceny paliwa sztucznie napompowane przez Orlen. Faktem jest miało być lepiej a jest gorzej,0
1636081505435803652,@PatrykJaki Głównym składnikiem inflacji jest śluby rząd,0
1636081347948060674,"@PatrykJaki A ja myślę, że główną przyczyną inflacji jest niefrasobliwość rządzących, ich populistyczne decyzje, rozdawnictwo i brak jakiegokolwiek pomysłu na państwo.",0
1636081051272372229,"@PatrykJaki Panie Patryku, więcej zielonej energii zalecam, a ropa? Cóż proszę porównać z ceną sprzed wojny i telefon do prezesa Obajtka zalecam.",0
1636080431832416261,@PatrykJaki Plus Obajtek  zawyża ceny paliw w Polsce.,0
1636080419488641024,"@pomaska @PatrykJaki Pomadka weź ty się kobieto nie ośmieszaj, przed chwilą zrobił to twój przełożony paź na pasku Niemców i Brukseli. Bujaj się.",0
1636080388710838275,"@Wena10907339 @PatrykJaki Skoro tak uważa „degustator”. Trza było powąchać i odejść. Nie musiałeś lizać i „degustować” . A skąd masz pewność, że to akurat jego gówno było? Może to krowa narobiła",0
1636080353734434821,@PatrykJaki Patryk dlaczego więc w Niemczech inflacja jest ok 8?,0
1636080144690339840,@PatrykJaki Słaby to jestes ty i ten cały  rząd  !,0
1636079770571096065,"@PatrykJaki Jaki ? Kurki to sami zakręciliście, podpisując KPO.
Pozamykaliście kościoły :D
Zmusiliście ludzi do przyjęcia terapii genowej, która zbiera terazżniwo - pan zobaczy na wiadomości z zachodu (w tym z waszego ukochanego USA)",0
1636079755228241920,"@PatrykJaki O tak. Wszechwiedzący bylejaki się wypowiedział. O matko z córką. Proszę: litości. Ilesz można znosić to pierbolenie obłudne. Przecież to jakiś kosmos. Jakaś odjebana, alfacentauria to co oni tam poerdolą na tej prawic. Kur..a. Gdzie mu żyjemy do uja?",0
1636079453674536961,"@PatrykJaki czemu kłamiesz unia już od ładnych kilku lat mówi o odejściu od paliw kopalnych 
to pis nic nie mówił o tym tylko promował gaz wciskając ciemnotę ludziom
a marże na energię i gaz to nalicza Tusk czy pis te produkty są tańsze niż rok temu i za czasów Tuska",0
1636096645858295809,"@PatrykJaki Piłeś,nie pisz.Piszesz nie pij,ręce opadają,blędy,błędy,błędy...........🤣",0
1636089390651809792,"@PatrykJaki Ale wasz premier pod wszystkim się podpisał to chyba do pisu te pretensje???
Patryk  na trzepak",0
1636087085558910976,@JarKrzytofiak @PatrykJaki @MariaKurowskaPL Ja ich olewam moczem wielbłąda chorego na nerki.,0
1636081509491781633,@PatrykJaki Kaczyński zatwierdził realizacje polityki klimatycznej. Wtedy wam to nie przeszkadzało. Zobacz ile ludzi poleglo w Polsce na skutek zanieczyszczenia powietrza,0
1636080972163579909,"@PatrykJaki Przecież pieniądze ze sprzedaży praw do emisji trafiają prosto do budżetu Polski. Po to właśnie, aby były przeznaczone na inwestycje w bardziej „zielone” sposoby pozyskiwania energii.  Przejadacie nasze pieniądze a winę za drożyznę zrzucacie na UE. Hipokryzja",0
1636078891792990210,"@MeteoprognozaPL @PatrykJaki Mniej politykowania więcej prognoz pogody bo narazie chuja się sprawdza to co prognozujecie , gdzie jest kurwa wiosna !!! Tynki nie chcą schnąć :/",0
1636078562728919043,"@PatrykJaki NIE JESTEM ZA PO, BO PO TO BŁOTO, WIADOMO, PO TO PODŁE PLATFUSY, ale pan to już gdzieś, taki strasznie wielki znawca tej całej unii jewro-pejskiej...pan ciągle w tej tel-awizji...tak wszystkich uczy...taki wyćwiczony, wyszkolony...taka fest mądra głowa, że już nie ma większej!!!",0
1636076356764069888,"@Ela1625 @PatrykJaki Największy smog jest u nas, ale to nie przez auta, bo Niemcy maja więcej aut. Ich jest dwa razy więcej. To kto zanieczyszcza. Fot. @airlyorg https://t.co/YrWxhuzSCJ",0
1636076201948184579,"@PatrykJaki Jak działania wspólnoty europejskiej się nie podobają to się znajduje innych, myślących podobnie i wspólnie głosuje nad problemem. Wy jesteście pariasem w parlamencie i nic nie potraficie ugrać. Dlatego jedyną formą działania jest obrzydzanie UE. #takaprawda",0
1636075733087924230,"@PatrykJaki @MariaKurowskaPL Wiedziałeś co się dzieje i wiesz co kombinują, a jednak razem z SP pozwoliliście PMM na ten szit…jak ja mam teraz na was głosować..",0
1636074867417133057,@szfindel_krk @PatrykJaki A Pan wierzy w to co pisze? Najwięksi truciciele w UE  są za naszą zachodnią granicą. Parawan do nieba Pan postawi? Dyrdymały dla przedszkolaków.,0
1636074843195015169,@PatrykJaki @SolidarnaPL 👉Gratulujemy👆! Bo jest czego🤥! Najlepsi w całej Unii💩!!!? 🤣🤣🤣 Brawo WY! https://t.co/WXVQkVwHzT,0
1636073022787297282,@PatrykJaki @MariaKurowskaPL A w czym ta Unia jest potrzebna Polsce?,0
1636068251959427073,@PatrykJaki https://t.co/KnTshGePQx,2
1636059789963689987,"@PatrykJaki Ale mòwi Mateusz sprzedawczyk Morawiecki,wasz koalicjant .I co z tym zrobicie",0
1636056152319377409,"@PatrykJaki Ale głąbie tak mówi twój premier, równie pojebany skądinąd jak ty. Więc od PO się odpitol",0
1636051973932736512,@PatrykJaki Co byłoby złego w wyjściu z UE?,0
1636042660585648128,@PatrykJaki Wy i ratowanie UE 🤣🤣🤣🤣🤣🤣🤣🤣,0
1636037170895962112,"@PatrykJaki Panie Pośle, realnie, dziś nie da się. W perspektywie czasu, przy odpowiednich wynikach wyborów do EU i tak dalej, jasne da się.",0
1636034826632298496,@marek_lachowicz @PatrykJaki A żeby GB była też im zależało ? Nie widzę łez.,0
1636033718820241408,"@MeteoprognozaPL @PatrykJaki @MorawieckiM @pisorgpl Taa, a my mamy już zakaz sprzedaży aut, paszporty dla budynków, przymusowe renowacje, wymiany kotłów gazowych na pompy ciepła. Czekam z niecierpliwością, aż #fitfor55 wjedzie pełną parą.",0
1636032054168023048,@PatrykJaki jakie bzdury ten p.opowiada...?Rece opadaja od takich jakich...,0
1636031469746356225,@szfindel_krk @PatrykJaki Jeszcze tego wdychania musi dożyć...,0
1636024441091117056,"@PatrykJaki Brak twardej reakcji i miękka polityka jest najbardziej demobilizująca a opozycja będzie grała na demobilizację, bo swoich wyborców ma już tak rozgrzanych, że więcej już niż te sondażowe 30to-32u% piki nie osiągnie.",0
1636020911525486592,"@obywatel____ @PatrykJaki @MorawieckiM @pisorgpl Nikt jeszcze na Ff55 się nie zgodził, przecież ustalenia cały czas trwają.",0
1636020046332932098,@PatrykJaki Idźcie sobie do Moskwy.,0
1636018274746916865,"@PatrykJaki Pieprzyć ustawy paragrafy
Czyste powietrze to przyszłość też pana wyników",0
1636016982595076096,@PatrykJaki Trzepak+,0
1636014596786905089,"@PatrykJaki Pytanie, czy @MorawieckiM wiedział co podpisuje, gdy godził się na #FitFor55? Jak są konsekwencje jego decyzji to straszy i odwraca uwagę od siebie, a w @pisorgpl nagle nikt się z pakietem #FitFor55 nie zgadza.",0
1636013803426000898,"@PatrykJaki No to gadaj Pan z @MorawieckiM. Czasami mam wrażenie, jakbyście wewnętrznie byli rządem i opozycją.",0
